"artname";"ap_id";"pop_nr";"pop_status";"tpop_id";"tpop_nr";"tpop_status";"kontrolljahre_ab";"ekfrequenz_startjahr";"letzte_anzahl";"ekfrequenz_code";"ekfrequenz"
"Sparganium natans L.";"6c52d2d7-4f62-11e7-aebe-8745e4b9b247";57;100;"9ff1a1be-10e6-11ed-af31-17857d48b27d";3;100;"ek";2022;40;"GB";"ec90bad8-616d-11ec-9e01-a726324a57af"
"Sparganium natans L.";"6c52d2d7-4f62-11e7-aebe-8745e4b9b247";57;100;"0ae7e7da-10e7-11ed-baa3-47c61cc4672e";4;100;"ek";2022;10;"GA";"ec901e16-616d-11ec-8aeb-930477efd79c"
"Sparganium natans L.";"6c52d2d7-4f62-11e7-aebe-8745e4b9b247";82;100;"247756d8-d026-11ec-999b-133411c2c99a";1;100;"ek";2022;0;"GD";"ec91abaa-616d-11ec-bff7-7b9169669fac"
"Sparganium natans L.";"6c52d2d7-4f62-11e7-aebe-8745e4b9b247";85;200;"4cc60ff6-d028-11ec-84f7-6febcad0d612";1;200;"ansiedlung";"NULL";"NULL";"SA";"ec974038-616d-11ec-9e01-67f5bb7eb4c3"
"Sparganium natans L.";"6c52d2d7-4f62-11e7-aebe-8745e4b9b247";104;200;"e54ebab0-22f9-11ed-92bb-a3d1bef95a0b";1;200;"ansiedlung";"NULL";"NULL";"SA";"ec974038-616d-11ec-9e01-67f5bb7eb4c3"
"Sparganium natans L.";"6c52d2d7-4f62-11e7-aebe-8745e4b9b247";104;200;"2060f1e6-5468-11ed-b8c4-2f07b904077c";2;200;"ansiedlung";"NULL";"NULL";"SA";"ec974038-616d-11ec-9e01-67f5bb7eb4c3"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";1;100;"769f4cdd-4f62-11e7-aebe-af5dc573bb9f";1;100;"ek";2022;97;"GB";"023bf5d2-616e-11ec-8a5d-1be1bec7781c"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";1;100;"73bea388-07fb-11ed-810f-27fbcc8f3c42";2;100;"ek";2022;97;"GB";"023bf5d2-616e-11ec-8a5d-1be1bec7781c"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";1;100;"01cd7c26-07fc-11ed-bdf7-c763a2e29bd1";3;100;"ek";2022;0;"GD";"023b5f78-616e-11ec-84ca-3b72d667f085"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";1;100;"36b4a9a0-07fc-11ed-baf1-2356e2a38fd4";4;100;"ek";2022;1;"GA";"023e09ee-616e-11ec-90ce-2f3d1aa4f23e"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";2;100;"f0ae6ab6-0e3d-11ed-b34c-97b246b4c8ca";1;100;"ek";2022;285;"GB";"023bf5d2-616e-11ec-8a5d-1be1bec7781c"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";2;100;"2e23a712-0e3e-11ed-84df-7f8a33645ffa";2;100;"ek";2022;49;"GB";"023bf5d2-616e-11ec-8a5d-1be1bec7781c"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";2;100;"f99433b2-0e6b-11ed-ae52-eb662261d488";3;100;"ek";2022;1;"GA";"023e09ee-616e-11ec-90ce-2f3d1aa4f23e"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";2;100;"365a4426-0e6c-11ed-ae20-a39026809dfe";4;100;"ek";2022;25;"GB";"023bf5d2-616e-11ec-8a5d-1be1bec7781c"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";2;100;"769f4f11-4f62-11e7-aebe-cf9939696c9a";6;100;"ek";2022;0;"GD";"023b5f78-616e-11ec-84ca-3b72d667f085"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";3;100;"76b71676-4f62-11e7-aebe-1f2931b2d9d5";1;100;"ek";2022;0;"GD";"023b5f78-616e-11ec-84ca-3b72d667f085"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";3;100;"76b33676-4f62-11e7-aebe-3f16195cea10";3;100;"ek";2022;74;"GB";"023bf5d2-616e-11ec-8a5d-1be1bec7781c"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";3;100;"76b33664-4f62-11e7-aebe-877e4e35e13d";4;100;"ek";2022;0;"GD";"023b5f78-616e-11ec-84ca-3b72d667f085"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";3;100;"f02f76ca-0c30-11ed-bb4f-17e57f08f1a5";5;100;"ek";2022;94;"GB";"023bf5d2-616e-11ec-8a5d-1be1bec7781c"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";3;100;"f459f634-0c31-11ed-ba9c-832b729fac50";6;100;"ek";2022;25;"GB";"023bf5d2-616e-11ec-8a5d-1be1bec7781c"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";4;100;"a4e5e356-06d7-11ed-afd1-536e918e7340";1;100;"ek";2022;304;"GB";"023bf5d2-616e-11ec-8a5d-1be1bec7781c"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";4;100;"76b335e8-4f62-11e7-aebe-5bf229353947";2;100;"ek";2022;255;"GB";"023bf5d2-616e-11ec-8a5d-1be1bec7781c"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";4;100;"76a8de97-4f62-11e7-aebe-4b075fe44317";4;100;"ek";2022;0;"GD";"023b5f78-616e-11ec-84ca-3b72d667f085"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";5;100;"29a8a4a0-39a2-11ed-b6bb-97efd46ee120";3;100;"ek";2021;2;"GA";"023e09ee-616e-11ec-90ce-2f3d1aa4f23e"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";6;100;"76b71597-4f62-11e7-aebe-d7f2c31abdfd";1;100;"ek";2022;21;"GB";"023bf5d2-616e-11ec-8a5d-1be1bec7781c"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";8;100;"af052390-0e5e-11ed-af11-677af736247b";3;100;"ek";2022;4;"GA";"023e09ee-616e-11ec-90ce-2f3d1aa4f23e"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";8;100;"926301ce-0e42-11ed-8a45-d741814f3dd1";5;100;"ek";2022;99;"GB";"023bf5d2-616e-11ec-8a5d-1be1bec7781c"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";8;100;"0501fafa-0e43-11ed-a15f-63e5a41dda48";6;100;"ek";2022;69;"GB";"023bf5d2-616e-11ec-8a5d-1be1bec7781c"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";8;100;"b5cee8d2-0e63-11ed-9bdd-af7e6872bbe0";7;100;"ek";2022;12;"GA";"023e09ee-616e-11ec-90ce-2f3d1aa4f23e"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";9;100;"76b337aa-4f62-11e7-aebe-434e7506ef53";1;100;"ek";2022;192;"GB";"023bf5d2-616e-11ec-8a5d-1be1bec7781c"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";10;100;"769f4fe5-4f62-11e7-aebe-63536db74b73";1;100;"ek";2022;5;"GA";"023e09ee-616e-11ec-90ce-2f3d1aa4f23e"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";10;100;"76b714de-4f62-11e7-aebe-db43b938320e";2;100;"ek";2022;110;"GB";"023bf5d2-616e-11ec-8a5d-1be1bec7781c"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";10;100;"9bd114f4-0e73-11ed-8565-fb342dfe649b";3;100;"ek";2022;5;"GA";"023e09ee-616e-11ec-90ce-2f3d1aa4f23e"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";11;100;"6038b84c-b4ec-11ec-af7b-d3f055b1ebfe";1;100;"ek";2022;42;"GB";"023bf5d2-616e-11ec-8a5d-1be1bec7781c"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";12;100;"76b3380c-4f62-11e7-aebe-67b2864bb82e";1;100;"ek";2022;5;"GA";"023e09ee-616e-11ec-90ce-2f3d1aa4f23e"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";13;100;"769f4f85-4f62-11e7-aebe-430b2356271f";1;100;"ek";2022;15;"GA";"023e09ee-616e-11ec-90ce-2f3d1aa4f23e"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";25;100;"769f4f65-4f62-11e7-aebe-730189e5dc88";1;100;"ek";2022;0;"GD";"023b5f78-616e-11ec-84ca-3b72d667f085"
"Spiranthes aestivalis (Poir.) Rich.";"6c52d2f2-4f62-11e7-aebe-ebd8b8f155b1";107;200;"c4f819e0-fb72-11ec-8df3-4f50f3f682a0";1;200;"ansiedlung";2010;"NULL";"SA";"023ea7e6-616e-11ec-84ca-d73cbbd24d66"
"Spiranthes spiralis (L.) Chevall.";"6c52d2d8-4f62-11e7-aebe-9b85b2bde977";108;201;"76e021cc-4f62-11e7-aebe-ebc68b2bf2ec";2;201;"ansiedlung";2007;"NULL";"A";"d45a29ca-0630-11ea-8476-f778f20e878e"
"Teucrium scordium L.";"6c52d2f1-4f62-11e7-aebe-c357c17496bc";68;200;"727961ce-4f82-11ed-858c-b7a175384757";5;200;"ansiedlung";2022;"NULL";"SA";"d45a2b8d-0630-11ea-8476-1366c7d29f62"
"Teucrium scordium L.";"6c52d2f1-4f62-11e7-aebe-c357c17496bc";75;200;"2a541850-3f09-11ed-a69b-6b872153fbf6";13;200;"ansiedlung";2022;"NULL";"SA";"d45a2b8d-0630-11ea-8476-1366c7d29f62"
"Teucrium scordium L.";"6c52d2f1-4f62-11e7-aebe-c357c17496bc";98;200;"a35c9414-4631-11ed-babe-d3df371d7153";1;200;"ansiedlung";2022;"NULL";"SA";"d45a2b8d-0630-11ea-8476-1366c7d29f62"
"Teucrium scordium L.";"6c52d2f1-4f62-11e7-aebe-c357c17496bc";99;200;"54077aba-4635-11ed-82f1-e3e230effa9d";1;200;"ansiedlung";2022;"NULL";"SA";"d45a2b8d-0630-11ea-8476-1366c7d29f62"
"Teucrium scordium L.";"6c52d2f1-4f62-11e7-aebe-c357c17496bc";99;200;"ef36773e-4635-11ed-be4d-8f5b655391cc";2;200;"ansiedlung";2022;"NULL";"SA";"d45a2b8d-0630-11ea-8476-1366c7d29f62"
"Teucrium scordium L.";"6c52d2f1-4f62-11e7-aebe-c357c17496bc";99;200;"6dcfc71e-4634-11ed-96e2-d7e86a2930f7";3;200;"ansiedlung";2022;"NULL";"SA";"d45a2b8d-0630-11ea-8476-1366c7d29f62"
"Teucrium scordium L.";"6c52d2f1-4f62-11e7-aebe-c357c17496bc";99;200;"e9bcfd98-4633-11ed-bd98-2fa443db9463";4;200;"ansiedlung";2022;"NULL";"SA";"d45a2b8d-0630-11ea-8476-1366c7d29f62"
"Teucrium scordium L.";"6c52d2f1-4f62-11e7-aebe-c357c17496bc";103;200;"b743aa74-8e2d-11ec-b56a-fb1aa616a7e6";1;200;"ansiedlung";"NULL";"NULL";"SA";"d45a2b8d-0630-11ea-8476-1366c7d29f62"
"Thalictrum simplex subsp. galioides (DC.) Korsh.";"6c52d2e6-4f62-11e7-aebe-7f6df0551226";3;200;"82a9dbc4-53a0-11ed-a6ee-67b83a2b78a6";3;200;"ansiedlung";2022;"NULL";"SA";"d45a2b73-0630-11ea-8476-cbd71544128c"
"Thalictrum simplex subsp. galioides (DC.) Korsh.";"6c52d2e6-4f62-11e7-aebe-7f6df0551226";66;200;"0da7b876-539d-11ed-aefa-b32239672993";2;200;"ansiedlung";2022;"NULL";"SA";"d45a2b73-0630-11ea-8476-cbd71544128c"
"Thalictrum simplex subsp. galioides (DC.) Korsh.";"6c52d2e6-4f62-11e7-aebe-7f6df0551226";68;200;"91d61c9e-55c5-11ed-8e2f-c73b2c25bce6";1;200;"ansiedlung";2022;"NULL";"SA";"d45a2b73-0630-11ea-8476-cbd71544128c"
"Thalictrum simplex subsp. galioides (DC.) Korsh.";"6c52d2e6-4f62-11e7-aebe-7f6df0551226";68;200;"c0ce57dc-55c5-11ed-aa99-5fcb384260cd";2;200;"ansiedlung";2022;"NULL";"SA";"d45a2b73-0630-11ea-8476-cbd71544128c"
"Thalictrum simplex subsp. galioides (DC.) Korsh.";"6c52d2e6-4f62-11e7-aebe-7f6df0551226";68;200;"d603036e-55c5-11ed-a0fe-ff3b7b8269a8";3;200;"ansiedlung";2022;"NULL";"SA";"d45a2b73-0630-11ea-8476-cbd71544128c"
"Thalictrum simplex subsp. galioides (DC.) Korsh.";"6c52d2e6-4f62-11e7-aebe-7f6df0551226";68;200;"ea854a68-55c5-11ed-af8e-fbf552e26e43";4;200;"ansiedlung";2022;"NULL";"SA";"d45a2b73-0630-11ea-8476-cbd71544128c"
"Thalictrum simplex subsp. galioides (DC.) Korsh.";"6c52d2e6-4f62-11e7-aebe-7f6df0551226";69;200;"2abab540-55c7-11ed-88f0-b730011cdb13";1;200;"ansiedlung";2022;"NULL";"SA";"d45a2b73-0630-11ea-8476-cbd71544128c"
"Thalictrum simplex subsp. galioides (DC.) Korsh.";"6c52d2e6-4f62-11e7-aebe-7f6df0551226";70;200;"caeeeab8-55c7-11ed-b887-bf3731eb8608";1;200;"ansiedlung";2022;"NULL";"SA";"d45a2b73-0630-11ea-8476-cbd71544128c"
"Thesium rostratum Mert. & W. D. J. Koch";"6c52d2e9-4f62-11e7-aebe-333ee57f5b45";56;201;"32a90a46-4efa-11ed-b5cf-275421a923d0";1;201;"ansiedlung";2022;"NULL";"A";"d45a29cb-0630-11ea-8476-1b69b1444fe9"
"Trifolium ochroleucon Huds.";"6c52d2fa-4f62-11e7-aebe-631cf4b57c2b";74;200;"5a91702a-d29f-11ec-86bc-138fb93cd353";14;201;"ansiedlung";2022;"NULL";"A";"d45a29b1-0630-11ea-8476-13838c8f2c67"
"Trifolium ochroleucon Huds.";"6c52d2fa-4f62-11e7-aebe-631cf4b57c2b";74;200;"74fad510-d29e-11ec-82c9-ab7944685dfd";15;201;"ansiedlung";2022;"NULL";"A";"d45a29b1-0630-11ea-8476-13838c8f2c67"
"Trifolium ochroleucon Huds.";"6c52d2fa-4f62-11e7-aebe-631cf4b57c2b";111;200;"cc518408-56c9-11ed-b5cc-dffbbaf3f45e";11;201;"ansiedlung";2022;"NULL";"A";"d45a29b1-0630-11ea-8476-13838c8f2c67"
"Trifolium ochroleucon Huds.";"6c52d2fa-4f62-11e7-aebe-631cf4b57c2b";141;201;"7a47bd04-c16d-11ec-9f32-df5f560f44f4";1;201;"ansiedlung";2022;"NULL";"A";"d45a29b1-0630-11ea-8476-13838c8f2c67"
"Trifolium ochroleucon Huds.";"6c52d2fa-4f62-11e7-aebe-631cf4b57c2b";142;201;"4ffe5786-c16f-11ec-8cd3-5bbd07663aa6";1;201;"ansiedlung";2022;"NULL";"A";"d45a29b1-0630-11ea-8476-13838c8f2c67"
"Trifolium ochroleucon Huds.";"6c52d2fa-4f62-11e7-aebe-631cf4b57c2b";142;201;"a2efd832-c180-11ec-9bef-336dc81b9c2a";2;201;"ansiedlung";2022;"NULL";"A";"d45a29b1-0630-11ea-8476-13838c8f2c67"
"Trifolium ochroleucon Huds.";"6c52d2fa-4f62-11e7-aebe-631cf4b57c2b";142;201;"30f878e6-c181-11ec-8e48-e3d4318c3f99";3;201;"ansiedlung";2022;"NULL";"A";"d45a29b1-0630-11ea-8476-13838c8f2c67"
"Trifolium ochroleucon Huds.";"6c52d2fa-4f62-11e7-aebe-631cf4b57c2b";142;201;"5f3a5b84-c181-11ec-853e-4baf28c5a00f";4;201;"ansiedlung";2022;"NULL";"A";"d45a29b1-0630-11ea-8476-13838c8f2c67"
"Trifolium ochroleucon Huds.";"6c52d2fa-4f62-11e7-aebe-631cf4b57c2b";142;201;"c3fcaff4-c181-11ec-a92f-ebfe6a7d79ed";5;201;"ansiedlung";2022;"NULL";"A";"d45a29b1-0630-11ea-8476-13838c8f2c67"
"Trifolium ochroleucon Huds.";"6c52d2fa-4f62-11e7-aebe-631cf4b57c2b";143;200;"27381234-f391-11ec-90c0-cfb08fdff2a2";1;200;"ansiedlung";"NULL";"NULL";"SA";"d45a2b7f-0630-11ea-8476-c331cab23b69"
"Trifolium ochroleucon Huds.";"6c52d2fa-4f62-11e7-aebe-631cf4b57c2b";144;201;"695a49a0-7bb0-11ed-ba60-c7297a25def7";1;201;"ansiedlung";2022;"NULL";"A";"d45a29b1-0630-11ea-8476-13838c8f2c67"
"Trifolium ochroleucon Huds.";"6c52d2fa-4f62-11e7-aebe-631cf4b57c2b";144;201;"67ade6a8-4b03-11ed-b1f5-bf68784d8cf4";1;201;"ansiedlung";2022;"NULL";"A";"d45a29b1-0630-11ea-8476-13838c8f2c67"
"Trifolium ochroleucon Huds.";"6c52d2fa-4f62-11e7-aebe-631cf4b57c2b";144;201;"bff13036-4b03-11ed-bd5f-4f7feba250d9";2;201;"ansiedlung";2022;"NULL";"A";"d45a29b1-0630-11ea-8476-13838c8f2c67"
"Trifolium ochroleucon Huds.";"6c52d2fa-4f62-11e7-aebe-631cf4b57c2b";144;201;"fc4a1a84-4b03-11ed-a893-1fc35d087e82";3;201;"ansiedlung";2022;"NULL";"A";"d45a29b1-0630-11ea-8476-13838c8f2c67"
"Tulipa sylvestris L.";"6c52d348-4f62-11e7-aebe-9be0ec6227b2";119;200;"4f7c115e-3a55-11ed-a8c7-bb7b61f2ee13";1;200;"ansiedlung";2022;"NULL";"SA";"d45a2b5f-0630-11ea-8476-f395c0429e55"
"Typha minima Hoppe";"6c52d2ff-4f62-11e7-aebe-dfaa30dbe005";83;200;"ef9513a4-a610-11ec-85cd-dbac70bafe7b";1;200;"ansiedlung";2022;"NULL";"SA";"d45a2b88-0630-11ea-8476-f3a1ddd58065"
"Typha minima Hoppe";"6c52d2ff-4f62-11e7-aebe-dfaa30dbe005";84;201;"16a9934c-5abc-11ed-8cf0-df538f7be2a2";1;201;"ansiedlung";2022;"NULL";"A";"d45a29ba-0630-11ea-8476-a7428aabe1c9"
"Typha minima Hoppe";"6c52d2ff-4f62-11e7-aebe-dfaa30dbe005";85;200;"70f7c06a-a60f-11ec-b16d-5b67cc8a5e29";1;200;"ansiedlung";2022;"NULL";"SA";"d45a2b88-0630-11ea-8476-f3a1ddd58065"
"Typha shuttleworthii W. D. J. Koch & Sond.";"6c52d300-4f62-11e7-aebe-37a15e739517";82;100;"069ddeba-f6e7-11ec-bdc5-dfd1549c3f8d";1;100;"ek";2022;3;"GA";"d45a2866-0630-11ea-8476-0b8e4e9d5931"
"Typha shuttleworthii W. D. J. Koch & Sond.";"6c52d300-4f62-11e7-aebe-37a15e739517";83;200;"fc458170-5622-11ed-bab9-133f5f793104";1;200;"ansiedlung";2022;"NULL";"SA";"d45a2b7e-0630-11ea-8476-af33abdc3a42"
"Typha shuttleworthii W. D. J. Koch & Sond.";"6c52d300-4f62-11e7-aebe-37a15e739517";84;200;"45845540-5629-11ed-8b97-3f1c21427245";1;200;"ansiedlung";2022;"NULL";"SA";"d45a2b7e-0630-11ea-8476-af33abdc3a42"
"Typha shuttleworthii W. D. J. Koch & Sond.";"6c52d300-4f62-11e7-aebe-37a15e739517";84;200;"c1ef439c-5629-11ed-9165-db8b8959c469";2;200;"ansiedlung";2022;"NULL";"SA";"d45a2b7e-0630-11ea-8476-af33abdc3a42"
"Typha shuttleworthii W. D. J. Koch & Sond.";"6c52d300-4f62-11e7-aebe-37a15e739517";85;200;"7bc130e6-575b-11ed-b094-27ffda304676";1;200;"ansiedlung";2022;"NULL";"SA";"d45a2b7e-0630-11ea-8476-af33abdc3a42"
"Typha shuttleworthii W. D. J. Koch & Sond.";"6c52d300-4f62-11e7-aebe-37a15e739517";85;200;"d05d2272-575b-11ed-9c14-dbfa73b1245e";2;200;"ansiedlung";2022;"NULL";"SA";"d45a2b7e-0630-11ea-8476-af33abdc3a42"
"Typha shuttleworthii W. D. J. Koch & Sond.";"6c52d300-4f62-11e7-aebe-37a15e739517";86;200;"5bc5c45e-5766-11ed-a64c-e7c043a73bd7";1;200;"ansiedlung";2022;"NULL";"SA";"d45a2b7e-0630-11ea-8476-af33abdc3a42"
"Typha shuttleworthii W. D. J. Koch & Sond.";"6c52d300-4f62-11e7-aebe-37a15e739517";86;200;"85ac97fc-5766-11ed-abb9-a3852941b2fc";2;200;"ansiedlung";2022;"NULL";"SA";"d45a2b7e-0630-11ea-8476-af33abdc3a42"
"Utricularia bremii Heer";"92a15716-9158-11eb-8fb6-672778aef72d";1;100;"d4209ca2-7936-11ed-934b-0b2154079415";16;201;"ansiedlung";2022;"NULL";"A";"e83424ea-6170-11ec-a717-a3a2f54c318b"
"Utricularia bremii Heer";"92a15716-9158-11eb-8fb6-672778aef72d";1;100;"0bcc40e2-7938-11ed-94cb-b7558b4e3cc1";17;201;"ansiedlung";2022;"NULL";"A";"e83424ea-6170-11ec-a717-a3a2f54c318b"
"Utricularia bremii Heer";"92a15716-9158-11eb-8fb6-672778aef72d";2;100;"363ee332-7935-11ed-9e17-bfbce4d501a4";15;201;"ansiedlung";2022;"NULL";"A";"e83424ea-6170-11ec-a717-a3a2f54c318b"
"Utricularia intermedia Hayne";"6c52d301-4f62-11e7-aebe-d364ceab81f0";6;100;"5311db16-7172-11ec-a5bf-e7d6ff26f44f";1;100;"ek";2021;10;"GA";"ef187f9a-6170-11ec-bda5-ab48264fbbfa"
"Utricularia intermedia Hayne";"6c52d301-4f62-11e7-aebe-d364ceab81f0";8;100;"ef834d7e-7003-11ec-88c7-c389ee3d871a";1;100;"ek";2021;0;"GD";"ef1387e2-6170-11ec-9096-f33bbfaf9191"
"Utricularia intermedia Hayne";"6c52d301-4f62-11e7-aebe-d364ceab81f0";14;100;"d26fda42-722c-11ec-b93c-3f035a54e01d";1;100;"ek";2021;300;"GB";"ef18d31e-6170-11ec-861c-5f29aa31b00b"
"Utricularia intermedia Hayne";"6c52d301-4f62-11e7-aebe-d364ceab81f0";14;100;"5e2aa708-d2d9-11ec-ad44-2b8fa6ba11d5";2;100;"ek";2021;1000;"GC";"ef199d1c-6170-11ec-99f1-37bed881fae7"
"Utricularia intermedia Hayne";"6c52d301-4f62-11e7-aebe-d364ceab81f0";18;100;"60a52358-5bb7-11ec-aa2f-fbe83015a11f";3;100;"ek";2021;10000;"GC";"ef199d1c-6170-11ec-99f1-37bed881fae7"
"Utricularia intermedia Hayne";"6c52d301-4f62-11e7-aebe-d364ceab81f0";19;100;"277887f6-d118-11ec-add0-3f8dce74ae9c";1;100;"ek";2021;100;"GB";"ef18d31e-6170-11ec-861c-5f29aa31b00b"
"Utricularia intermedia Hayne";"6c52d301-4f62-11e7-aebe-d364ceab81f0";19;100;"f2bfe1ca-72bd-11ec-a0c3-db8b3c8f428b";2;100;"ek";2021;100;"GB";"ef18d31e-6170-11ec-861c-5f29aa31b00b"
"Utricularia intermedia Hayne";"6c52d301-4f62-11e7-aebe-d364ceab81f0";20;100;"f6ccc86e-5bb6-11ec-85e9-d74c41eb6c96";1;100;"ek";2021;1000;"GC";"ef199d1c-6170-11ec-99f1-37bed881fae7"
"Utricularia intermedia Hayne";"6c52d301-4f62-11e7-aebe-d364ceab81f0";20;100;"bcef0606-d2bd-11ec-a867-afb857d37b0a";3;100;"ek";2021;500;"GB";"ef18d31e-6170-11ec-861c-5f29aa31b00b"
"Utricularia intermedia Hayne";"6c52d301-4f62-11e7-aebe-d364ceab81f0";21;100;"cee2a078-72b1-11ec-83db-7b26f6f989a8";1;100;"ek";2021;500;"GB";"ef18d31e-6170-11ec-861c-5f29aa31b00b"
"Utricularia intermedia Hayne";"6c52d301-4f62-11e7-aebe-d364ceab81f0";21;100;"5a5c7b58-d20a-11ec-a769-b3e8a5bb9cce";2;100;"ek";2021;250;"GB";"ef18d31e-6170-11ec-861c-5f29aa31b00b"
"Utricularia intermedia Hayne";"6c52d301-4f62-11e7-aebe-d364ceab81f0";21;100;"3bf2c668-d205-11ec-b0d6-fbe83254b562";3;100;"ek";2021;80;"GB";"ef18d31e-6170-11ec-861c-5f29aa31b00b"
"Utricularia intermedia Hayne";"6c52d301-4f62-11e7-aebe-d364ceab81f0";22;100;"55f9aa14-d11e-11ec-aaf1-e7ff48df260c";2;100;"ek";2021;100;"GB";"ef18d31e-6170-11ec-861c-5f29aa31b00b"
"Utricularia intermedia Hayne";"6c52d301-4f62-11e7-aebe-d364ceab81f0";24;100;"64ea11a4-7231-11ec-9fe6-2b4f95ea23d1";1;100;"ek";2021;0;"GD";"ef1387e2-6170-11ec-9096-f33bbfaf9191"
"Utricularia intermedia Hayne";"6c52d301-4f62-11e7-aebe-d364ceab81f0";25;100;"d55ce600-7231-11ec-9636-cbda2dadd0bd";1;100;"ek";2021;750;"GC";"ef199d1c-6170-11ec-99f1-37bed881fae7"
"Utricularia intermedia Hayne";"6c52d301-4f62-11e7-aebe-d364ceab81f0";26;100;"c21cd6c6-7232-11ec-aa0f-a30e25317ccb";2;100;"ek";2021;400;"GB";"ef18d31e-6170-11ec-861c-5f29aa31b00b"
"Utricularia intermedia Hayne";"6c52d301-4f62-11e7-aebe-d364ceab81f0";26;100;"d92606b6-d2c3-11ec-8b17-ef3d07f0757f";3;100;"ek";2021;0;"GD";"ef1387e2-6170-11ec-9096-f33bbfaf9191"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";16;100;"424a1a94-d5ce-11ec-aacc-b75469c3e738";1;100;"ek";2021;20000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";16;100;"1e47fb58-d5d2-11ec-8f0d-ff14846275c3";2;100;"ek";2021;1000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";16;100;"fa7c83e0-d5d3-11ec-910a-5f53cbce9f7d";4;100;"ek";2021;300;"GB";"f59ffe10-6170-11ec-aa6e-8fbfb19bb3e8"
"Utricularia minor L.";"c2693fb8-9158-11eb-b241-ef1d910a73e7";17;100;"d4278792-d5d5-11ec-a9ba-df00032f0d5a";1;100;"ek";2021;5000;"GC";"f59f8566-6170-11ec-9b58-0b9409ab873e"
